"Id","Label","name","description","followers_count","statuses_count","friends_count","created_at","location","lang","time_zone","status.id_str","status.created_at","status.text"
"598712331","DCampus","Donatella Campus","Associate Professor of Politics, University of Bologna #politicalcommunication #leadership #womenleaders 
Views my own",2076,6385,1139,"Sun Jun 03 20:23:09 +0000 2012","","it","Amsterdam","895215500569051137","Wed Aug 09 09:29:42 +0000 2017","A proposito di pop e intimate politics titolo esemplare su copertina @VanityFairIt @GPMazzoleni @mazzoni74 https://t.co/Z9CWJS9MQH"
"600758420","AUCpolitics","AUCpolitics","Welcome to the official page of the Department of Political Science at #AUC The American University in #Cairo. Also join us on Facebook: http://t.co/xsKvthdJ",304,60,205,"Wed Jun 06 07:16:55 +0000 2012","Cairo, Egypt","en",NA,"843502687618523137","Sun Mar 19 16:41:26 +0000 2017","RT @KenRoth: Says it all. https://t.co/X2yYoBKQTm"
"602558734","DrJohnnyGilmore","Jonathan Gilmore","Lecturer in Politics and International Relations. Author of 'The Cosmopolitan Military'. Lover of learning, planes, peace and love...",640,457,947,"Fri Jun 08 07:40:21 +0000 2012","London, UK","en","London","892677267087872000","Wed Aug 02 09:23:40 +0000 2017","@jamcjo @UoMPolitics Cheers dude, likewise congratulations on the new Leicester gig!"
"603027496","CairneyPaul","ProfessorPaulCairney","Professor, Politics & Public Policy @stiruni @undpublicpolicy Evidence/Policy https://t.co/VFgAb83f7u EU funded #IMAJINE. Unintentionally smug looking.",5995,25828,3484,"Fri Jun 08 20:02:02 +0000 2012","North East Scotland A92","en","Edinburgh","895320305886928896","Wed Aug 09 16:26:09 +0000 2017","@Fergal_Davis @BikesNBukes Paper will be too scarce."
"604416116","PhDForum","PhD Forum","Welcome, each of you help to make this a supportive, knowledgeable and dynamic #HE community",44943,23616,23920,"Sun Jun 10 10:49:56 +0000 2012","International","en","London","895388159961378816","Wed Aug 09 20:55:47 +0000 2017","RT @lindyloodles: 2nd focus group done and already seeing some profound issues for #radiotherapy practice. #whywedoresearch #doctorate @SCo…"
"60854687","SPGriffiths","Simon Griffiths","Senior Lecturer in British Politics @GoldsmithsUoL. Public services, political parties and ideologies. New book:",1169,2779,956,"Tue Jul 28 08:54:44 +0000 2009","","en","London","892404412970401793","Tue Aug 01 15:19:26 +0000 2017","@ppodluna @juderogers @BBCRadio4 Ha. Everyone's one degree of separation on the internet - we'll find out we were a… https://t.co/iOmDgcYjdn"
"61171890","policypress","Policy Press","Independent, not-for-profit social science publisher, IPG Academic & Professional Publisher of the Year 2016.",7508,14491,3251,"Wed Jul 29 11:23:43 +0000 2009","Bristol","en","London","895317595967979520","Wed Aug 09 16:15:23 +0000 2017","Don't forget to read our blog post, 'American Tianxia: The Chinese term for American power', here: https://t.co/OADW8eZQnd"
"612398854","ShefUniPolitics","Shef Uni Politics","The Department of Politics, @sheffielduni. World-class teaching. World-class research.",2170,1560,248,"Tue Jun 19 08:45:48 +0000 2012","Sheffield, UK","en","London","895284338002190338","Wed Aug 09 14:03:14 +0000 2017","We're immensely proud of Dr Simon Rushton for receiving his well deserved TESS Award! https://t.co/0F3IwyP7gn https://t.co/acuiycm8Lm"
"61430988","LibDemPress","Lib Dem Press Office","'The Most Entertaining Thing In British Politics'- https://t.co/rAqoej7hcx

Because the next election will clearly be won on twitter.",42695,21876,829,"Thu Jul 30 08:18:33 +0000 2009","Great George Street","en","London","895002727838822401","Tue Aug 08 19:24:13 +0000 2017","RT @LibDems: ""Government plans to limit the European Arrest Warrant are a threat to Britain's national security."" @EdwardJDavey 
https://t.…"
"617924209","TheQualAnalyst","Marie-Hélène Paré","Freelance methodologist in #qual #dataanalysis & #NVivo | Teach #socialwork @UOCuniversitat | Research #MHPSS | Raw vegan & runner | info@mariehelenepare.com",234,196,77,"Mon Jun 25 08:50:26 +0000 2012","Barcelona, Spain","en","Athens","895386032635600896","Wed Aug 09 20:47:20 +0000 2017","Day3_Week 2 of #QDA course at @ECPR #ssmt17: Move beyond code co-occurence in #NVivo; look for patterns of proximit… https://t.co/xRH5h7BTtJ"
"618872960","EthnicPolitics","Ethnic Politics","Ethnic Minority British Election Study: the largest & most authoritative study of ethnic minority voting behaviour & political integration conducted in Britain",310,260,122,"Tue Jun 26 08:36:35 +0000 2012","","en",NA,"533254204706791424","Fri Nov 14 13:44:44 +0000 2014","Hope Not Hate produces immigration leaflets https://t.co/k30gklcqjX"
"62037996","kdecay","Kevin Deegan-Krause","",123,222,50,"Sat Aug 01 13:58:20 +0000 2009","Detroit/Ferndale Michigan","en","Central Time (US & Canada)","801080508801105920","Tue Nov 22 15:10:51 +0000 2016","@ira @greatdismal Please at least tell me that the photographer didn't do this by accident. (""Mr Spencer did you re… https://t.co/hfZmcuQ9Jv"
"621881413","LSEE_LSE","LSEE-Research on SEE","South East Europe Research Unit, European Institute, London School of Economics and Political Science (LSE).",4912,2073,1702,"Fri Jun 29 12:58:05 +0000 2012","London, UK","en","London","895247115915603970","Wed Aug 09 11:35:19 +0000 2017","RT @HO_LSE: The 2017 HO Newsletter is now online. Find out what we have been up to in 2016/17! https://t.co/pEO1JfaNFz @LSEEI @LSEE_LSE htt…"
"627200944","DeirdreCluneMEP","Deirdre Clune","Ireland South MEP - Cork, Tipperary, Limerick, Kerry, Clare, Waterford, Carlow, Kilkenny, Wicklow, Wexford. EP Transport & Tourism Committee. Mother and wife",4177,2950,2252,"Thu Jul 05 08:34:15 +0000 2012","Cork","en","Dublin","894607269459111942","Mon Aug 07 17:12:48 +0000 2017","RT @chickfoods: @EnglishMarket @LordMayorCork @corkcitycouncil A tradition which began in 2009 and @DeirdreCluneMEP was the first to make i…"
"62777265","fgilardi","Fabrizio Gilardi","Professor @IPZuser @UZH_news // Editor @JPublicPolicy & @DeFactoExpert // Diffusionista // Father of twins = you can't scare me.",1939,5338,162,"Tue Aug 04 10:07:21 +0000 2009","Zurich, Switzerland","en","Bern","895358032468746242","Wed Aug 09 18:56:04 +0000 2017","#APSA2017 Turns out the PDF program was hidden in plain sight https://t.co/G1ndA1pXom"
"628749768","Cen4EUStudies","Centre 4 EU Studies","The mandate of the Centre 4 European Studies is 2 further research, teaching,& public outreach activities in the area of European & EU Studies.RT 
≠ endorsement",613,1904,868,"Fri Jul 06 19:48:20 +0000 2012","Carleton University","en","Eastern Time (US & Canada)","882617623879577600","Wed Jul 05 15:10:14 +0000 2017","Interested in Eurasian&amp;Russian issues? Call for article submissions for 'Review of European&amp;Russian Affairs' journal https://t.co/aIHQ0XfsGg"
"633044117","PolThought","APT","Britain and Ireland Association for Political Thought promotes the study of all branches of political thought",505,73,164,"Wed Jul 11 16:52:15 +0000 2012","","en","Amsterdam","887611337718861824","Wed Jul 19 09:53:28 +0000 2017","Final Reminder: Graduate Political Theory Essay Prize (Cambridge University Press) @CUP_PoliSci 24th July deadline
https://t.co/TNVO7hH0Bo"
"634519101","InstitutICPS","ICPS","Twitter oficial de l'Institut de Ciències Polítiques i Socials",2684,1048,1579,"Fri Jul 13 09:39:48 +0000 2012","","es","Athens","890850751853056000","Fri Jul 28 08:25:45 +0000 2017","Anunciat el primer llistat d'alumnes admesos al Màster en Marketing Polític. El podeu consultar a… https://t.co/fkXmiZWjPX"
"634798789","NoraSiklodi","Nora Siklodi","Lecturer in Politics and European Studies @portsmouthuni. Views are my own.",245,399,390,"Fri Jul 13 19:05:51 +0000 2012","Portsmouth, England","en",NA,"892756592688582656","Wed Aug 02 14:38:52 +0000 2017","A (dis)United Kingdom in the making? Irish #Brexit report sets out united Ireland proposal https://t.co/i5RCcV7X07"
"63859619","HelenMargetts","Helen Margetts","@UniofOxford Prof, Director @oiioxford - political scientist researching politics & the internet (Political Turbulence). Views my own, not University.",3884,2480,1204,"Sat Aug 08 00:03:23 +0000 2009","University of Oxford","en","London","895384889972985860","Wed Aug 09 20:42:47 +0000 2017","RT @po_qu: How social media may have won the 2017 election by @HelenMargetts of @oiioxford https://t.co/cFLEgSRASX"
"6507762","NotreDame","Notre Dame","Official Twitter feed for the University of Notre Dame. A force for good since 1842. For alumni news, visit @NDAlumni. For athletics, visit @FightingIrish.",125070,12983,357,"Fri Jun 01 18:59:56 +0000 2007","Notre Dame, IN","en","Eastern Time (US & Canada)","895378877845041153","Wed Aug 09 20:18:54 +0000 2017","RT @ArtsLettersND: Short documentary on the death penalty, directed by two @NotreDame @NDFTT majors, gets into five film festivals. https:/…"
"65431230","ICPSRSummer","ICPSR Summer Program","ICPSR Summer Program In Quantitative Methods of Social Research",1277,1582,1023,"Thu Aug 13 18:31:44 +0000 2009","Ann Arbor, MI","en","Eastern Time (US & Canada)","895339802203230213","Wed Aug 09 17:43:38 +0000 2017","RT @maya_sen: Like last year, I'll be promoting job market candidates in political science &amp; law who are women and/or minorities 1/"
"65704260","SUiro","Sabanci University","Sabancı University International Relations Office, 34956, Istanbul - TURKEY http://t.co/KBkFrnv7eo",1771,1196,108,"Fri Aug 14 18:46:14 +0000 2009","Istanbul, TURKEY","tr","Istanbul","894915746559664128","Tue Aug 08 13:38:35 +0000 2017","Don't miss this wonderful event, merging art with the marvelous Bosphorus scenery - Find out more:… https://t.co/R4mih1KdV5"
"67260538","NUSingapore","NUS","The National University of Singapore (NUS) is a leading global university centred in Asia, offering a global approach to education and research.",19932,3192,85,"Thu Aug 20 08:00:34 +0000 2009","Singapore","en","Singapore","895256740672839685","Wed Aug 09 12:13:34 +0000 2017","Wishing all our Singaporean followers a Happy National Day! 😄🎇🇸🇬❤🎉 #NDP2017 #NDP17 #OneNationTogether #SG52 #NUSLife https://t.co/Lw1p9EAfIf"
"67552497","FraGiumelli","Francesco Giumelli","Assistant Professor in International Relations and International Organization, University of Groningen",493,2747,947,"Fri Aug 21 07:29:05 +0000 2009","Groningen","en","Prague","862255817315164160","Wed May 10 10:39:41 +0000 2017","La sfida europea di Macron https://t.co/XPU9mmvgRC"
"67700208","HenrikOscarsson","Henrik Oscarsson","Professor i Statsvetenskap vid Göteborgs universitet, leder det svenska Valforskningsprogrammet och är föreståndare för SOM-institutet.",8974,7005,420,"Fri Aug 21 19:49:39 +0000 2009","Göteborg, Sweden","sv","Stockholm","895311125235064832","Wed Aug 09 15:49:40 +0000 2017","Sök arbete som biträdande forskare på SOM-institutet #somgu  https://t.co/vPRh1c02Lf"
"6856082","conorlittle","Conor Little","Danish Research Council Postdoc @uni_copenhagen. 

Political careers, political parties, climate politics.",773,1373,1547,"Sat Jun 16 17:22:34 +0000 2007","","en","Dublin","895293551352979456","Wed Aug 09 14:39:51 +0000 2017","RT @boyleslore: Want to know more about policy and budget proofing? Special issue of @AdminJournal now online. https://t.co/tOuAEZ2O3v"
"6892312","helenlewis","Helen Lewis","I'd rather be divisive than indecisive. | Deputy editor, @newstatesman | Email: helen @ newstatesman co uk",71300,67632,992,"Mon Jun 18 14:08:58 +0000 2007","London, England","en","London","895406492437946369","Wed Aug 09 22:08:38 +0000 2017","@stephenkb Deplorable word is presumably ""emails"""
"700863661","UNUCRIS","UNU-CRIS","We are a research and training institute of the @UNUniversity, focused on Comparative Regional Integration Studies. RT does not imply endorsement.",732,573,113,"Tue Jul 17 11:10:38 +0000 2012","Bruges, Belgium","nl","Brussels","895278832739119105","Wed Aug 09 13:41:21 +0000 2017","Gaspare Genna, #UNUCRIS ARF, co-authors Book on Global Power Transition and the Future of the #europeanunion… https://t.co/s0HelyIRwu"
"701094913967005696","SPSAwomen","SPSAwomen","Working to increase the visibility of women in Political Science and promote women's research. https://t.co/WZCUPCPEHr",409,546,1027,"Sat Feb 20 17:23:48 +0000 2016","","en","Pacific Time (US & Canada)","894211060114313217","Sun Aug 06 14:58:25 +0000 2017","RT @womenalsoknow: Here’s why Paul Kagame won a 3rd term as #Rwanda’s president by @NYUAbuDhabi prof @melinaplatas: https://t.co/SffOKV9UMI…"
"703491164","policypress_em","Emily Watt","Senior Commissioning Editor @policypress & @brisunipress for human geography, urban studies, cities, environment and sustainability, housing and planning",690,625,1102,"Wed Jul 18 17:47:23 +0000 2012","Bristol, UK","en","London","884816473591619584","Tue Jul 11 16:47:41 +0000 2017","Welcoming book ideas for our new @policypress international Cities, Governance and Planning series #aesop2017 https://t.co/0n7V3dYY2J"
"70349754","linneuni","Linnéuniversitetet","A modern, international university in the Småland region of Sweden.",4303,2762,326,"Mon Aug 31 08:58:03 +0000 2009","Växjö och Kalmar","sv","Stockholm","892308050538889216","Tue Aug 01 08:56:32 +0000 2017","Hubert Fromlet, seniorprofessor i internationell ekonomi, kommenterar läget inför valet i Tyskland. #lnu… https://t.co/umeVhc3X8I"
"70368770","LeidenLaw","Leiden Law School","Law & Criminology Leiden University | @LeidenLawBlog | Instagram: leidenlaw, Facebook/Snapchat: leidenlawschool",4525,4689,623,"Mon Aug 31 11:18:31 +0000 2009","Leiden | Netherlands","en","Amsterdam","895224088444243968","Wed Aug 09 10:03:49 +0000 2017","RT @mvannuland: Onlangs interviewde ik @PatrickvanBerlo (@LeidenLaw) over deze outsourcing van asielopvang: https://t.co/4LhetWNkHx https:/…"
"707363406","Teach_Politics","John Craig","Tweets on teaching and learning political science. I chair the UK Political Studies Association Teaching and Learning Group. More info on our website.",640,3032,358,"Fri Jul 20 15:50:38 +0000 2012","UK","en","Hawaii","895336289775493121","Wed Aug 09 17:29:40 +0000 2017","RT @JournalPolitics: New in @JournalPolitics: 'Teaching students applied politics’ https://t.co/r0gle8DlSR #highered #teaching"
"711534961","MattM_UQ","Matt McDonald","International Relations at University of Queensland, co-author Ethics & Global Security, co-editor @AJPandH, mediocre ultimate frisbee player",2357,2465,1268,"Mon Jul 23 00:53:48 +0000 2012","Brisbane","en","Brisbane","895030449378021376","Tue Aug 08 21:14:22 +0000 2017","Diplomacy 101- when dealing with the paranoid don't tell them they're right to be worried
#POLS7225  https://t.co/ugV3bckkkT"
"71488783","Uni_MR","Philipps-Universität","Hier twittert die Pressestelle neueste Nachrichten rund um die Philipps-Uni #Marburg. #UniMarburg",3797,4250,383,"Fri Sep 04 08:31:45 +0000 2009","Marburg","de","Berlin","895374133831258112","Wed Aug 09 20:00:03 +0000 2017","#Reminder: #Rückmeldung für das #Wintersemester an der #UniMarburg bis zum 25.08. Infos: https://t.co/AObYQbIlRF"
"715839908","EPinUK_edu","EuropeanParliamentUK","The education service of the European Parliament office in the UK.We tweet about the EU, education & our services for teachers, students & HEIs.See also @EPinUK",8349,4736,6176,"Wed Jul 25 10:14:48 +0000 2012","London","en","London","895359047469289472","Wed Aug 09 19:00:06 +0000 2017","Today’s #Indigenous Peoples Day. The #EU is founded on respect for #humanrights, including those of #minorities.… https://t.co/LflDyov8g0"
"71643224","conradhackett","Conrad Hackett","Senior Demographer & Associate Director at @PewResearch",136433,11545,798,"Fri Sep 04 21:25:12 +0000 2009","Washington, DC","en","Eastern Time (US & Canada)","895351782892642305","Wed Aug 09 18:31:14 +0000 2017","RT @pewglobal: UPDATED: Muslims and Islam: Key findings in the U.S. and around the world https://t.co/AicgjKrRtj https://t.co/Hz4RgyiRWg"
"718358442315030528","alexnaisyd","Alessandro Nai","Assistant Prof, Amsterdam School of Communication Research @UvA_Amsterdam - Pol comm, voting, political psychology, negative campaigns, persuasion, coffee",519,732,1271,"Fri Apr 08 08:42:53 +0000 2016","Amsterdam, The Netherlands","en","Sydney","894522819425521664","Mon Aug 07 11:37:14 +0000 2017","RT @silviowaisbord: Terrific article on stereotypes in populist campaigns by Schmuck et al, in J of Comm, https://t.co/soJcS2miGW"
"732776526","INTEGRATEnet","INTEGRATE","International Network on Generational Transfers Research",68,80,70,"Thu Aug 02 12:50:43 +0000 2012","Dundee, United Kingdom","en","Edinburgh","851867189204353024","Tue Apr 11 18:38:59 +0000 2017","Retweeted Stephan Köppe (@welfaremarkets):

New: Inheritance and family conflicts: exploring asset transfers... https://t.co/AOq8Ts2BSk"
"73438957","claudioexeter","Claudio Radaelli","Prof of political science at Exeter University. Director: Centre for European Governance. Jean Monnet Chair",444,134,350,"Fri Sep 11 17:42:55 +0000 2009","Exeter","en",NA,"893456246476595200","Fri Aug 04 12:59:03 +0000 2017","RT @LSEImpactBlog: Seven functionalities the scholarly literature should have https://t.co/jmcnHG4dXZ"
"738373879","_rachel_brooks","Rachel Brooks","Professor of Sociology @SurreySociology & Associate Dean @SurreyDocCol; Executive Editor of @BJSocEd; conducting @EuroStudents_ research project",3267,8370,873,"Sun Aug 05 10:31:51 +0000 2012","Guildford, UK","en","Amsterdam","893811946713174021","Sat Aug 05 12:32:28 +0000 2017","RT @EuroStudents_: Drop in Danish university acceptances for first time since 2008 @AbrahamsJJ @AnuLainio https://t.co/Ayk6fzDam1"
"742355541045956608","HfPMuenchen","HfPMuenchen","",153,87,92,"Mon Jun 13 13:58:48 +0000 2016","München, Bayern","de","Berlin","893046956666355713","Thu Aug 03 09:52:41 +0000 2017","Prof. Miranda Schreurs von @HfPMuenchen in umwelt aktuell zum Nationalen Begleitgremium #Endlager #Atommüll 
https://t.co/9kbLy40E0J"
"74422593","estrangeirada","C Leston-Bandeira","Parliament and Public Engagement. Professor of Politics @POLISatLeeds. HEA National Teaching Fellow. C stands for name too long or Cristina. Obsessed with food.",1982,13199,992,"Tue Sep 15 11:18:19 +0000 2009","Beverley&Leeds -soul in Lisbon","en","Hawaii","892087239701929984","Mon Jul 31 18:19:06 +0000 2017","The ferry is setting off, I've got a G&amp;T and a book. Holiday finally here. See you all on my return."
"745548168746524672","petroleuse_bcn","Dani Marinova","Do research and teach for a living. Avid gardener and reader.",29,7,32,"Wed Jun 22 09:25:09 +0000 2016","Barcelona, Spain","en",NA,"884783481737314305","Tue Jul 11 14:36:35 +0000 2017","RT @La_Directa: Autopista Llucmajor-Campos: 42 milions d'inversió per guanyar 1 minut i 48 segons https://t.co/k89yjbX7x7 Per @irenejaumeg…"
"745718720312418304","POCalsoknow","POCAlsoKnowStuff","People of color also know stuff! (inspired by @womenalsoknow)",2304,765,1382,"Wed Jun 22 20:42:52 +0000 2016","","en",NA,"895333202285297664","Wed Aug 09 17:17:24 +0000 2017","RT @veromsherrera: Grateful for institutions that support us @FordFoundation @AAUW @HarvardDRCLAS @MellonMaysFPN @wwfoundation @POCalsoknow…"
"7459282","isanet","ISA","International Studies Association - A community of international studies scholars.",10325,2461,884,"Fri Jul 13 20:07:02 +0000 2007","Storrs, CT","en","Eastern Time (US & Canada)","895362851912732672","Wed Aug 09 19:15:13 +0000 2017","ISA-West pre-registration deadline to remain on the program is this Friday August 11! Register to attend here: https://t.co/bOuwsQy9SJ"
"750963307050364928","ucd_polsoc","UCD Pol.IR Soc","UCD Politics and International Relations Society",289,337,382,"Thu Jul 07 08:02:59 +0000 2016","Dublin City, Ireland","en",NA,"895362106475900928","Wed Aug 09 19:12:15 +0000 2017","RT @_Paulitics: @ppwone @ucdpolitics Cc: @UCDEconSoc @ucd_polsoc @UCD_SDG"
"75247404","dmuleicester","De Montfort Uni DMU","Official Twitter page for DMU Leicester, a university rated as of one the UK's best for teaching excellence: https://t.co/szVnIiA40j 🎓",42162,77150,1278,"Fri Sep 18 10:16:18 +0000 2009","Leicester","en","London","895416423677382661","Wed Aug 09 22:48:06 +0000 2017","Interior Design grad sees her work incorporated into door designs at Leicester Castle: https://t.co/fwjdc8mQS4… https://t.co/shKPBVcrCS"
"75615643","Nikos_17","Nikos Sotirakopoulos","Politics, ideas, basketball & Liverpool FC stuff. Sociology lecturer, Loughborough U.'The uncontested absurdities of today are the accepted slogans of tomorrow'",650,5236,749,"Sat Sep 19 18:53:08 +0000 2009","Loughborough, UK","en","London","895387597014532096","Wed Aug 09 20:53:33 +0000 2017","@JE55EFOX Creepy. This should be a non-issue, and it became world-news."
"756986785","HullUniPolSoc","UoH Politics Society","We're the Politics Society, for all Hull students from any subject and any (or no) party with interest in good-natured political debate and discussion.",654,1488,479,"Tue Aug 14 11:29:55 +0000 2012","Hull University Union","en",NA,"889200757148442628","Sun Jul 23 19:09:15 +0000 2017","Thinking of joining us next year or a returning member? Like our new Facebook page to keep abreast of happenings: https://t.co/oNWchrS0fR"
"760495395122319360","Emilie_vanHaute","Emilie van Haute","Politologue / Political scientist @ULBruxelles",447,209,590,"Tue Aug 02 15:20:06 +0000 2016","Brussels, Belgium","en","Brussels","893225745010499584","Thu Aug 03 21:43:07 +0000 2017","@anika_gauja &amp; I going Portuguese! Happy to be part of this nice volume on membership and activism in #Portugal 🇵🇹 https://t.co/CXKoqePenj"
"766294820","kslootmaeckers","Koen Slootmaeckers","PhD from @QMPoliticsIR (almost) | soon lecturer @ @Cityintpolitics | studying int. LGBT politics; focus 🇷🇸& 🇪🇺| @LINESkuleuven affiliate | RT ≠ endorsement",787,4116,969,"Sat Aug 18 19:58:39 +0000 2012","London – United Kingdom","en","London","895378145293029376","Wed Aug 09 20:15:59 +0000 2017","A well researched account on the situation of LGBT issues in Serbia and the new Lesbian PM,  With a quote form your… https://t.co/OD08RdjlA2"
"770392588633407488","KMakszin","Kristin Makszin","Research Fellow at the Hungarian Academy of Sciences, political scientist researching the politics of austerity in Europe, proud CEU alumna",99,119,284,"Mon Aug 29 22:48:01 +0000 2016","Budapest, Hungary","en",NA,"892259769062486017","Tue Aug 01 05:44:40 +0000 2017","RT @polanalysis: Teaching a #stats #research or #methods class this fall? We have over 300 replication sets you can use, https://t.co/sbmC3…"
"775622010","EurVoice","EurVoice","Equipping young people to engage with the issues that matter most to them. Outreach programme of @eypuk. Retweets and favourites are not endorsements.",503,1800,696,"Thu Aug 23 10:04:06 +0000 2012","UK","en",NA,"802209961505882112","Fri Nov 25 17:58:53 +0000 2016","@johnmcdonnellMP @LeanneWood @LucyMPowell @Ross_Greer @TommySheppard https://t.co/kfNisVX9Q0"
"776820044160462848","ecpr_sep","SEP","Official account of ECPR's Standing Group on Southern European Politics.",195,207,250,"Fri Sep 16 16:28:25 +0000 2016","","en","Rome","872089480852893696","Tue Jun 06 13:55:09 +0000 2017","RT @GrEPOP_group: 11-12 June 2015, GrEPOP will hold its third Annual General Conference at Thessaloníki, GR http://t.co/IKNrz5S94N"
"778857415","PoliticalSpike","Matthew Flinders","Matthew Flinders is Director of the Sir Bernard Crick Centre for the Public Understanding of Politics at the University of Sheffield",1624,815,0,"Fri Aug 24 19:48:47 +0000 2012","","en","Amsterdam","890512386330963968","Thu Jul 27 10:01:12 +0000 2017","Inquiry into citizenship and civic engagement wants YOUR views https://t.co/C9kblhhd3D @PolStudiesAssoc @CrickCentre @WestminsterHour"
"781464025414729728","resume_unilu","RESuME project","RESuME project at University of Luxembourg (@uni_lu): research and digital resources on the impact of #competitiveness on the European economic and social model",342,502,2048,"Thu Sep 29 12:01:57 +0000 2016","Esch-sur-Alzette, Luxembourg","en","Pacific Time (US & Canada)","893524129307033605","Fri Aug 04 17:28:47 +0000 2017","We'll have a short Twitter break: see you back on 28 August for new updates and publications on #EU and #competitiveness! @p_chiocchetti"
"781904175131131905","ECPR_SG_Parties","ECPR SG Parties","Standing Group on Political Parties @ECPR. Join us via MyECPR! Follow us on Facebook: https://t.co/YiUdPydc7F",302,59,322,"Fri Sep 30 17:10:57 +0000 2016","","en","Brussels","892417430206558208","Tue Aug 01 16:11:10 +0000 2017","""Party Politics and Democracy in Europe. Essays in honour of Peter Mair"" goes paperback @Rout_PoliticsIR… https://t.co/9eacuzYI6u"
"786552222","SandriGiulia","giulia sandri","Associate Professor in Political Science, ESPOL - Université Catholique de Lille, working on Italian politics, Europe and political parties",449,2625,622,"Tue Aug 28 08:47:56 +0000 2012","","fr","Brussels","895213081969795073","Wed Aug 09 09:20:05 +0000 2017","RT @Usherwood: First rule of #Brexit (in the UK): it* was the EU's fault

* = anything https://t.co/bnEKSfy5NO"
"787505612","AnjaNeundorf","Anja Neundorf","Associate Professor in Politics; Main interest: Young People & Politics, Political Generations, Higher Education, Immigration.",702,263,182,"Tue Aug 28 17:46:26 +0000 2012","University of Nottingham","en","London","890115195636514817","Wed Jul 26 07:42:54 +0000 2017","RT @drjennings: #GE2017 was truly exceptional. There hasn't been a post-war election where voters' intentions have moved so far, so fast du…"
"788681883668316161","ECPRMethods","ECPR Methods","ECPR Standing Group on Political Methodology
https://t.co/9EMGqPFk2z
Follow us on Facebook:
https://t.co/7NhqmR5XW2",94,35,121,"Wed Oct 19 10:03:08 +0000 2016","United Kingdom","en",NA,"891700644364636160","Sun Jul 30 16:42:55 +0000 2017","RT @ECPR: Are you in Budapest for #SSMT17? Swing by ECPR office for super-cheap #ECPRPress books 📚 If you want more than one, we're open to…"
"78869862","EIUC","EIUC Human Rights","EIUC is a Centre of Excellence advancing innovative programmes and projects for education and research in Human Rights and Democratisation.",8871,1663,5994,"Thu Oct 01 10:42:28 +0000 2009","Venice (Italy)","en","Rome","895259163189796864","Wed Aug 09 12:23:12 +0000 2017","Int. Day of the World's Indigenous Peoples #WeAreIndigenous https://t.co/ct3SDNBgIY"
"788754962","sini_malesevic","Sinisa Malesevic","Professor of Sociology, University College, Dublin Interests: war, violence, nationalism, historical sociology, soc theory; Member of @RIAdawson and @acad_euro;",644,492,286,"Wed Aug 29 07:18:05 +0000 2012","Dublin, Ireland","en",NA,"895380411710308354","Wed Aug 09 20:25:00 +0000 2017","RT @OMuiriosa: Delighted to advertise the new @MooreInst Visiting Fellowships for 2017/18 (application deadline: 1 Sept): https://t.co/qQmH…"
"791647929886969856","CEUpolsci","CEU PolSci","CEU Political Science Department",130,109,114,"Thu Oct 27 14:29:09 +0000 2016","Budapest, Hungary","en",NA,"892736174741127168","Wed Aug 02 13:17:44 +0000 2017","Don't miss Budapest pools and spas, check #Vimeo https://t.co/WFv7xo7zee to see them as you've never seen them befo… https://t.co/Zrf7bD36KX"
"794432088","michellebeyeler","Michelle Beyeler","political scientist @ bfh and uzh - interested in social policy, politics, political economy, gender, family policy, welfare state, protest & activism.",1575,2984,1156,"Fri Aug 31 18:40:49 +0000 2012","","de","Athens","884519832829296640","Mon Jul 10 21:08:56 +0000 2017","RT @claudelongchamp: ""Er geniesst die neue Frieheit, nicht mehr jedes Wort auf die Goldwaage legen zu müssen wie vor der SRG-Kamera."" https…"
"79682960","peterjohn10","Peter John","Professor of Political Science and Public Policy, UCL. KCL from 2018. Uses experiments (RCTs) in public policy. Senior Editor @JPublicPolicy",2725,561,2194,"Sun Oct 04 08:10:30 +0000 2009","London","en","London","876553991185981440","Sun Jun 18 21:35:31 +0000 2017","RT @JPublicPolicy: ⭐️NEWSFLASH⭐️ We are excited to announce that our impact score has increased to 1.8! JPP is #12 in P.A. and #44 in PoliS…"
"799573194973868032","ic3jm","IC3JM","Research and postgraduate centre in Social Sciences (Political Science and Sociology) | Carlos III University & Juan March Foundation.",256,85,193,"Fri Nov 18 11:21:19 +0000 2016","Comunidad de Madrid, España","es","Pacific Time (US & Canada)","877500616712626178","Wed Jun 21 12:17:04 +0000 2017","RT @a_publica: @ilketoygur analiza ""Elecciones críticas para democracias en crisis"" de @ic3jm con @PCMagalhaes &amp; @jfalbertos https://t.co/a…"
"800121686","MarkusWagnerAT","Markus Wagner","Political scientist, but that's not all there is to life.",806,622,630,"Mon Sep 03 10:29:23 +0000 2012","Vienna","en","Athens","895206863003934720","Wed Aug 09 08:55:22 +0000 2017","@Andrew_Adonis @stephenkb Canada has the same electoral system as the UK and far more party system change than the UK."
"802417429","IRatPlymouth","IR at Plymouth Uni","",266,246,382,"Tue Sep 04 13:26:06 +0000 2012","","en","Hawaii","877859834799939584","Thu Jun 22 12:04:29 +0000 2017","RT @Medit_Politics: 2016 #Impact factor scores are out Med Politics score is 1.117:
 8/69 in Area Studies Cat. 33/86 in IR Cat. &amp; 76/165 in…"
